Dt_Customer,Dt_Customer_day,Dt_Customer_month,Dt_Customer_year,Age_Customer,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Income,Monthly_Income,Monthly_Income_Group,Recency,MntFishProducts,MntMeatProducts,MntFruits,MntSweetProducts,MntWines,MntGoldProds,NumDealsPurchases,NumCatalogPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Complain,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Qtd_Accepted,Accepted
2014-04-24,24,Apr,2014,61,1953,Master,Married,0,2,59354.0,4946.166666666667,between 3000 and 5000,59,39,78,21,13,295,13,1,4,7,4,3,0,0,0,0,0,0,0,0,No
2014-03-07,7,Mar,2014,45,1969,Graduation,Married,0,1,65747.0,5478.916666666667,between 5000 and 7000,96,23,48,17,13,346,13,4,1,6,8,6,0,0,0,0,1,0,0,1,Yes
2012-12-14,14,Dec,2012,40,1972,2n Cycle,Together,0,1,46344.0,3862.0,between 3000 and 5000,28,8,57,20,20,233,91,4,1,5,7,7,0,0,0,0,0,0,0,0,No
2014-05-12,12,May,2014,26,1988,Graduation,Alone,1,0,34176.0,2848.0,between 1000 and 3000,12,19,24,7,14,5,20,4,0,4,3,6,0,0,0,0,0,0,0,0,No
2012-10-09,9,Oct,2012,60,1952,PhD,Together,0,1,61010.0,5084.166666666667,between 5000 and 7000,57,0,57,0,0,888,76,2,5,11,8,5,0,0,0,0,0,0,0,0,No
2013-02-19,19,Feb,2013,64,1949,Graduation,Together,0,0,69372.0,5781.0,between 5000 and 7000,10,34,269,26,13,997,42,1,4,6,10,4,0,0,0,0,1,1,1,3,Yes
2013-07-08,8,Jul,2013,55,1958,Graduation,Single,0,1,49967.0,4163.916666666667,between 3000 and 5000,4,4,69,6,12,212,3,3,1,5,6,7,0,0,0,0,0,0,0,0,No
2013-09-12,12,Sep,2013,35,1978,Graduation,Single,1,2,60199.0,5016.583333333333,between 5000 and 7000,49,2,7,1,0,8,0,1,0,3,0,4,0,0,0,0,0,0,0,0,No
2013-10-17,17,Oct,2013,36,1977,Graduation,Together,0,1,55375.0,4614.583333333333,between 3000 and 5000,3,10,57,11,28,42,14,1,1,6,1,2,0,0,0,0,0,0,0,0,No
2013-08-20,20,Aug,2013,58,1955,Graduation,Single,0,0,80317.0,6693.083333333333,between 5000 and 7000,64,149,387,11,91,536,57,1,4,10,3,1,0,0,0,0,0,0,0,0,No
2013-07-01,1,Jul,2013,55,1958,Master,Single,2,1,30523.0,2543.5833333333335,between 1000 and 3000,0,0,3,0,0,5,5,1,0,2,1,7,0,0,0,0,0,0,0,0,No
2012-11-05,5,Nov,2012,67,1945,PhD,Married,0,0,70356.0,5863.0,between 5000 and 7000,20,43,249,16,16,1349,33,2,6,9,10,6,0,0,0,0,0,0,0,0,No
2014-01-05,5,Jan,2014,30,1984,Graduation,Married,1,0,23228.0,1935.6666666666667,between 1000 and 3000,91,7,49,3,4,53,5,4,0,4,3,8,0,0,0,0,0,0,0,0,No
2013-05-01,1,May,2013,38,1975,PhD,Divorced,0,0,74165.0,6180.416666666667,between 5000 and 7000,9,16,240,12,12,1001,12,1,4,10,5,2,0,0,0,0,0,0,0,0,No
2014-03-01,1,Mar,2014,41,1973,PhD,Married,0,1,157243.0,13103.583333333334,higher than 7000,98,1,1582,2,2,20,1,15,22,0,0,0,0,0,0,0,0,0,0,0,No
2013-11-13,13,Nov,2013,47,1966,Graduation,Together,2,1,43482.0,3623.5,between 3000 and 5000,83,6,32,1,3,18,28,3,0,4,2,6,0,0,0,0,0,0,0,0,No
2013-11-18,18,Nov,2013,60,1953,Graduation,Divorced,0,0,62551.0,5212.583333333333,between 5000 and 7000,27,134,98,16,21,125,27,1,7,4,6,3,0,0,0,1,0,0,0,1,Yes
2013-08-28,28,Aug,2013,54,1959,Graduation,Divorced,0,0,52332.0,4361.0,between 3000 and 5000,63,7,33,5,0,212,2,1,2,6,3,4,0,0,0,0,1,0,0,1,Yes
2013-11-02,2,Nov,2013,25,1988,Graduation,Single,0,0,66951.0,5579.25,between 5000 and 7000,46,173,305,162,76,277,124,1,4,7,3,1,0,0,0,0,0,0,0,0,No
2014-02-25,25,Feb,2014,57,1957,Graduation,Together,1,1,26091.0,2174.25,between 1000 and 3000,84,8,19,10,17,15,20,3,1,3,2,5,0,0,0,0,0,0,0,0,No
2014-04-21,21,Apr,2014,49,1965,Graduation,Together,1,1,33456.0,2788.0,between 1000 and 3000,58,8,10,3,1,7,7,2,0,3,1,7,0,0,0,0,0,0,0,0,No
2013-07-13,13,Jul,2013,31,1982,Graduation,Married,1,0,28718.0,2393.1666666666665,between 1000 and 3000,78,11,6,4,8,12,16,2,0,3,2,8,0,0,0,0,0,0,0,0,No
2014-04-21,21,Apr,2014,44,1970,Graduation,Married,2,0,50447.0,4203.916666666667,between 3000 and 5000,4,2,24,7,3,85,27,1,1,3,3,6,0,0,0,0,0,0,0,0,No
2014-01-30,30,Jan,2014,55,1959,PhD,Together,1,1,53537.0,4461.416666666667,between 3000 and 5000,17,0,6,0,0,81,6,2,1,3,2,5,0,0,0,0,0,0,0,0,No
2014-04-04,4,Apr,2014,47,1967,Graduation,Single,0,1,52074.0,4339.5,between 3000 and 5000,77,0,12,0,0,59,48,1,2,2,2,4,0,0,0,1,0,0,0,1,Yes
2012-09-12,12,Sep,2012,37,1975,PhD,Married,0,1,80427.0,6702.25,between 5000 and 7000,56,69,449,71,71,1149,26,1,8,8,11,5,0,0,0,0,0,0,0,0,No
2012-12-16,16,Dec,2012,64,1948,PhD,Married,0,0,83837.0,6986.416666666667,between 5000 and 7000,79,86,119,66,89,847,111,1,10,5,9,4,0,1,0,0,1,0,1,3,Yes
2014-05-23,23,May,2014,44,1970,PhD,Married,1,1,38853.0,3237.75,between 3000 and 5000,90,0,14,0,0,29,2,2,0,3,2,7,0,0,0,0,0,0,0,0,No
2014-06-24,24,Jun,2014,55,1959,Graduation,Together,2,1,38285.0,3190.4166666666665,between 3000 and 5000,96,2,5,0,0,2,1,1,0,3,0,2,0,0,0,0,0,0,0,0,No
2013-12-01,1,Dec,2013,62,1951,2n Cycle,Married,0,0,78497.0,6541.416666666667,between 5000 and 7000,44,75,447,26,0,207,223,1,7,12,5,2,0,1,0,0,0,0,0,1,Yes
2014-05-11,11,May,2014,38,1976,PhD,Married,0,1,51650.0,4304.166666666667,between 3000 and 5000,81,2,22,3,5,152,7,1,1,4,4,5,0,0,0,0,0,0,0,0,No
2014-05-10,10,May,2014,26,1988,2n Cycle,Married,1,0,16248.0,1354.0,between 1000 and 3000,77,3,10,11,12,12,9,3,1,3,2,6,0,0,0,0,0,0,0,0,No
2013-09-28,28,Sep,2013,67,1946,Master,Married,0,0,66835.0,5569.583333333333,between 5000 and 7000,21,34,195,26,17,620,141,1,4,13,6,2,0,0,0,0,0,0,0,0,No
2014-01-22,22,Jan,2014,30,1984,Master,Married,1,0,30477.0,2539.75,between 1000 and 3000,16,0,6,1,0,47,12,1,1,3,1,6,0,0,0,0,0,0,0,0,No
2014-06-15,15,Jun,2014,53,1961,Basic,Married,0,0,28249.0,2354.0833333333335,between 1000 and 3000,80,2,7,9,14,1,10,1,0,3,2,6,0,0,0,0,0,0,0,0,No
2012-12-05,5,Dec,2012,29,1983,Graduation,Married,1,0,25271.0,2105.9166666666665,between 1000 and 3000,45,10,18,1,4,10,7,1,1,2,1,9,0,0,0,0,0,0,0,0,No
2014-03-08,8,Mar,2014,44,1970,PhD,Single,0,1,32303.0,2691.9166666666665,between 1000 and 3000,63,0,2,0,0,35,2,2,0,4,1,5,0,0,0,0,0,0,0,0,No
2013-08-02,2,Aug,2013,47,1966,Graduation,Married,0,1,61286.0,5107.166666666667,between 5000 and 7000,34,19,107,0,9,356,117,2,1,8,7,5,0,0,0,0,0,0,0,0,No
2013-03-19,19,Mar,2013,37,1976,Graduation,Married,0,0,74068.0,6172.333333333333,between 5000 and 7000,14,140,537,30,76,783,15,1,10,9,4,2,0,0,0,0,0,0,0,0,No
2013-02-23,23,Feb,2013,49,1964,PhD,Married,1,1,45759.0,3813.25,between 3000 and 5000,13,3,18,1,0,42,4,2,0,3,2,7,0,0,0,0,0,0,0,0,No
2012-09-09,9,Sep,2012,34,1978,Basic,Together,1,0,24882.0,2073.5,between 1000 and 3000,52,29,10,4,0,1,36,1,1,2,1,6,0,0,0,1,0,0,0,1,Yes
2013-05-17,17,May,2013,24,1989,PhD,Together,0,0,66973.0,5581.083333333333,between 5000 and 7000,98,147,432,22,113,466,102,1,7,12,8,3,0,0,0,0,0,0,0,0,No
2013-09-26,26,Sep,2013,113,1900,2n Cycle,Divorced,1,0,36640.0,3053.3333333333335,between 3000 and 5000,99,7,8,6,4,15,25,1,1,2,2,5,1,0,0,0,0,0,0,0,No
2013-05-30,30,May,2013,25,1988,Graduation,Married,1,0,38872.0,3239.3333333333335,between 3000 and 5000,93,3,21,3,19,23,22,2,0,3,3,8,0,0,0,0,0,0,0,0,No
2013-02-18,18,Feb,2013,40,1973,Graduation,Married,1,1,51148.0,4262.333333333333,between 3000 and 5000,38,8,45,6,9,235,12,4,1,6,5,6,0,0,0,0,0,0,0,0,No
2013-12-29,29,Dec,2013,36,1977,Graduation,Married,1,1,31353.0,2612.75,between 1000 and 3000,24,3,10,0,1,10,7,2,1,2,1,8,0,0,0,0,0,0,0,0,No
2014-05-13,13,May,2014,34,1980,Master,Married,0,0,69661.0,5805.083333333333,between 5000 and 7000,80,32,106,16,16,656,8,1,3,12,7,3,0,0,0,0,0,0,0,0,No
2013-09-19,19,Sep,2013,59,1954,Graduation,Married,0,0,80067.0,6672.25,between 5000 and 7000,82,27,813,17,173,519,51,1,6,6,4,2,0,0,0,0,0,1,0,1,Yes
2013-01-17,17,Jan,2013,59,1954,Graduation,Married,0,0,86718.0,7226.5,higher than 7000,20,50,482,189,33,344,172,1,6,5,5,2,0,0,0,0,0,0,0,0,No
2014-03-31,31,Mar,2014,41,1973,PhD,Single,1,1,46854.0,3904.5,between 3000 and 5000,81,7,79,1,1,96,79,6,1,3,5,8,0,0,0,1,0,0,1,2,Yes
2014-06-29,29,Jun,2014,62,1952,Graduation,Divorced,0,1,69142.0,5761.833333333333,between 5000 and 7000,50,6,34,4,4,448,39,3,1,7,8,5,0,0,0,0,1,0,0,1,Yes
2013-12-09,9,Dec,2013,45,1968,Graduation,Single,0,0,75922.0,6326.833333333333,between 5000 and 7000,60,224,553,138,23,265,92,1,4,9,4,1,0,0,0,0,0,0,0,0,No
2013-10-14,14,Oct,2013,35,1978,Graduation,Divorced,0,1,63693.0,5307.75,between 5000 and 7000,63,42,337,43,87,587,54,3,6,9,11,6,0,0,0,0,0,0,0,0,No
2012-11-02,2,Nov,2012,35,1977,PhD,Together,0,0,102160.0,8513.333333333334,higher than 7000,54,76,138,29,176,763,58,0,9,10,7,4,0,1,0,0,1,1,1,4,Yes
2013-07-17,17,Jul,2013,48,1965,PhD,Single,1,1,40637.0,3386.4166666666665,between 3000 and 5000,72,0,13,0,0,22,3,2,0,3,1,7,0,0,0,0,0,0,0,0,No
2012-11-10,10,Nov,2012,28,1984,Master,Single,0,0,18890.0,1574.1666666666667,between 1000 and 3000,5,7,1,4,2,6,15,1,1,2,0,6,0,0,0,1,0,0,1,2,Yes
2013-12-08,8,Dec,2013,25,1988,Graduation,Together,1,0,29604.0,2467.0,between 1000 and 3000,88,7,13,6,6,7,14,1,0,3,1,9,0,0,0,1,0,0,0,1,Yes
2013-05-13,13,May,2013,50,1963,Master,Divorced,1,1,48721.0,4060.0833333333335,between 3000 and 5000,50,47,113,18,13,81,21,6,2,5,4,6,0,0,0,0,0,0,0,0,No
2014-06-08,8,Jun,2014,48,1966,Graduation,Married,0,1,44794.0,3732.8333333333335,between 3000 and 5000,99,0,7,0,0,54,4,1,0,3,2,6,0,0,0,0,0,0,0,0,No
2012-09-10,10,Sep,2012,58,1954,Graduation,Divorced,0,1,64497.0,5374.75,between 5000 and 7000,17,42,320,48,32,1170,192,5,4,9,11,8,0,0,0,1,0,0,1,2,Yes
2013-03-31,31,Mar,2013,57,1956,Graduation,Together,0,1,46097.0,3841.4166666666665,between 3000 and 5000,11,65,68,24,4,72,8,5,1,6,3,4,0,0,0,0,0,0,0,0,No
2014-03-18,18,Mar,2014,60,1954,Graduation,Together,0,0,77972.0,6497.666666666667,between 5000 and 7000,18,33,319,22,102,613,12,1,6,9,4,1,0,0,0,0,0,0,0,0,No
2012-10-05,5,Oct,2012,44,1968,PhD,Married,1,1,44377.0,3698.0833333333335,between 3000 and 5000,70,0,30,0,0,224,10,8,1,5,5,8,0,0,0,0,0,0,0,0,No
2013-01-21,21,Jan,2013,39,1974,Master,Together,1,1,46014.0,3834.5,between 3000 and 5000,21,19,59,0,9,410,44,10,1,8,7,7,0,0,0,0,0,0,0,0,No
2013-05-04,4,May,2013,28,1985,Graduation,Married,0,0,70951.0,5912.583333333333,between 5000 and 7000,66,254,554,10,87,239,54,1,4,9,3,1,0,0,0,0,0,0,0,0,No
2014-04-01,1,Apr,2014,37,1977,Graduation,Married,1,0,41443.0,3453.5833333333335,between 3000 and 5000,79,25,171,7,19,171,89,6,1,5,8,8,0,0,0,0,0,0,0,0,No
2014-05-12,12,May,2014,36,1978,2n Cycle,Single,2,1,52195.0,4349.583333333333,between 3000 and 5000,2,0,4,0,0,12,1,1,0,2,1,8,0,0,0,0,0,0,0,0,No
2013-11-15,15,Nov,2013,65,1948,Master,Married,0,0,83790.0,6982.5,between 5000 and 7000,81,42,417,16,48,1076,16,1,10,6,8,3,0,0,0,0,1,1,0,2,Yes
2013-08-31,31,Aug,2013,59,1954,Master,Widow,0,1,44551.0,3712.5833333333335,between 3000 and 5000,24,0,33,4,0,182,66,2,1,5,4,7,0,0,0,0,0,0,0,0,No
2012-11-14,14,Nov,2012,32,1980,Graduation,Together,1,0,69508.0,5792.333333333333,between 5000 and 7000,48,42,162,32,32,824,43,2,4,11,11,6,0,0,0,0,0,0,0,0,No
2014-04-11,11,Apr,2014,26,1988,2n Cycle,Together,1,0,45204.0,3767.0,between 3000 and 5000,93,29,25,11,1,30,18,1,1,4,1,3,0,0,0,0,0,0,0,0,No
2013-11-14,14,Nov,2013,44,1969,Graduation,Married,0,0,72460.0,6038.333333333333,between 5000 and 7000,56,80,540,10,30,377,10,1,5,7,3,1,0,0,0,0,0,0,0,0,No
2014-04-14,14,Apr,2014,44,1970,PhD,Together,0,2,77622.0,6468.5,between 5000 and 7000,3,19,154,7,0,520,14,2,3,11,6,3,0,0,0,0,0,0,0,0,No
2013-01-05,5,Jan,2013,33,1980,PhD,Married,1,0,30732.0,2561.0,between 1000 and 3000,44,0,25,1,1,155,3,4,1,4,4,8,0,0,0,0,0,0,0,0,No
2012-09-08,8,Sep,2012,50,1962,Graduation,Divorced,0,1,63887.0,5323.916666666667,between 5000 and 7000,38,15,207,23,11,897,92,5,6,12,9,6,0,0,0,0,0,0,0,0,No
2013-03-26,26,Mar,2013,35,1978,Graduation,Together,1,0,42011.0,3500.9166666666665,between 3000 and 5000,46,2,16,0,1,131,39,4,1,4,3,8,0,0,0,0,0,0,0,0,No
2012-10-25,25,Oct,2012,36,1976,Graduation,Together,0,1,51369.0,4280.75,between 3000 and 5000,84,0,79,7,11,297,182,2,2,4,8,8,0,0,0,0,0,0,0,0,No
2012-12-09,9,Dec,2012,60,1952,Graduation,Divorced,0,1,51537.0,4294.75,between 3000 and 5000,27,0,204,20,0,787,92,3,2,11,2,8,0,0,0,0,0,0,0,0,No
2012-08-08,8,Aug,2012,40,1972,PhD,Married,0,0,79930.0,6660.833333333333,between 5000 and 7000,72,67,740,86,51,792,17,1,5,8,3,2,0,0,0,0,0,0,0,0,No
2014-02-16,16,Feb,2014,28,1986,PhD,Together,1,0,34320.0,2860.0,between 1000 and 3000,66,3,9,1,0,4,0,1,0,2,1,8,0,0,0,0,0,0,0,0,No
2013-03-20,20,Mar,2013,47,1966,Graduation,Single,1,1,37070.0,3089.1666666666665,between 3000 and 5000,30,4,137,7,15,231,39,9,1,8,5,7,0,0,0,0,0,0,1,1,Yes
2013-01-05,5,Jan,2013,51,1962,2n Cycle,Divorced,0,1,81975.0,6831.25,between 5000 and 7000,2,180,184,76,138,983,27,1,3,4,6,7,0,0,0,0,0,1,0,1,Yes
2013-05-15,15,May,2013,42,1971,Graduation,Together,1,0,38590.0,3215.8333333333335,between 3000 and 5000,65,4,8,1,3,3,3,1,0,2,1,8,0,0,0,0,0,0,0,0,No
2014-04-16,16,Apr,2014,63,1951,Graduation,Single,0,0,15033.0,1252.75,between 1000 and 3000,37,6,5,4,0,0,4,1,0,3,1,3,0,0,0,0,0,0,0,0,No
2013-03-23,23,Mar,2013,48,1965,PhD,Married,0,1,62745.0,5228.75,between 5000 and 7000,89,28,464,21,10,562,32,3,8,11,7,5,0,0,0,0,0,0,0,0,No
2013-12-09,9,Dec,2013,38,1975,2n Cycle,Married,1,0,22212.0,1851.0,between 1000 and 3000,49,6,20,9,8,5,21,2,0,4,2,6,0,0,0,0,0,0,0,0,No
2013-12-04,4,Dec,2013,31,1982,Master,Together,1,0,23661.0,1971.75,between 1000 and 3000,46,0,4,0,0,18,1,1,0,3,1,7,0,0,0,0,0,0,0,0,No
2013-10-04,4,Oct,2013,55,1958,PhD,Single,0,1,79761.0,6646.75,between 5000 and 7000,32,15,124,5,35,415,11,1,2,11,5,3,0,0,0,0,0,0,0,0,No
2013-12-26,26,Dec,2013,40,1973,Graduation,Single,1,0,7500.0,625.0,lower than 1000,54,12,10,3,7,5,20,4,1,3,3,7,0,0,0,0,0,0,0,0,No
2014-05-17,17,May,2014,121,1893,2n Cycle,Single,0,1,60182.0,5015.166666666667,between 5000 and 7000,23,7,5,0,0,8,2,1,0,2,1,4,0,0,0,0,0,0,0,0,No
2013-10-28,28,Oct,2013,45,1968,Graduation,Widow,0,0,73455.0,6121.25,between 5000 and 7000,98,186,757,61,163,901,20,1,5,10,6,3,0,0,0,0,1,0,0,1,Yes
2012-12-23,23,Dec,2012,54,1958,Graduation,Together,0,1,64961.0,5413.416666666667,between 5000 and 7000,97,75,276,114,124,382,38,2,4,4,6,3,0,0,0,0,0,0,0,0,No
2013-07-31,31,Jul,2013,42,1971,Graduation,Single,1,0,22804.0,1900.3333333333333,between 1000 and 3000,75,2,7,1,1,14,1,1,0,2,2,9,0,0,0,0,0,0,0,0,No
2013-11-28,28,Nov,2013,23,1990,Graduation,Married,0,0,73687.0,6140.583333333333,between 5000 and 7000,8,218,503,153,13,559,181,1,9,9,3,2,0,1,0,0,0,0,1,2,Yes
2012-08-17,17,Aug,2012,54,1958,Graduation,Married,0,1,61074.0,5089.5,between 5000 and 7000,37,0,133,0,28,789,152,7,5,8,11,7,0,0,0,0,0,0,0,0,No
2014-06-05,5,Jun,2014,50,1964,PhD,Married,1,1,31686.0,2640.5,between 1000 and 3000,31,0,5,0,0,11,1,2,0,3,1,6,0,0,0,0,0,0,0,0,No
2013-05-20,20,May,2013,41,1972,Graduation,Married,1,0,80134.0,6677.833333333333,between 5000 and 7000,40,104,272,16,0,1218,80,2,3,6,5,6,0,1,0,0,1,1,1,4,Yes
2013-01-09,9,Jan,2013,60,1953,Graduation,Married,0,1,75027.0,6252.25,between 5000 and 7000,74,133,179,64,12,925,77,2,4,6,9,5,0,0,0,0,0,0,0,0,No
2012-08-31,31,Aug,2012,24,1988,PhD,Married,0,0,67546.0,5628.833333333333,between 5000 and 7000,90,150,768,134,38,864,172,1,10,5,4,3,0,0,0,0,0,0,0,0,No
2012-10-29,29,Oct,2012,43,1969,Master,Together,0,1,65176.0,5431.333333333333,between 5000 and 7000,57,220,183,28,70,960,70,4,6,6,9,6,0,0,0,0,0,0,0,0,No
2013-09-16,16,Sep,2013,38,1975,Master,Single,1,0,31160.0,2596.6666666666665,between 1000 and 3000,59,6,25,3,1,16,13,2,0,3,2,8,0,0,0,0,0,0,0,0,No
2013-10-27,27,Oct,2013,28,1985,Graduation,Single,1,0,29938.0,2494.8333333333335,between 1000 and 3000,52,0,7,3,2,3,11,2,0,3,1,6,0,0,0,0,0,0,0,0,No
2013-04-05,5,Apr,2013,39,1974,Graduation,Divorced,0,0,102692.0,8557.666666666666,higher than 7000,5,32,444,148,172,168,148,1,9,13,6,2,0,1,1,0,1,1,1,5,Yes
2012-09-22,22,Sep,2012,54,1958,2n Cycle,Together,0,0,26490.0,2207.5,between 1000 and 3000,92,21,52,47,20,45,25,2,1,5,3,6,0,0,0,0,0,0,0,0,No
2012-08-29,29,Aug,2012,45,1967,Graduation,Together,1,1,75702.0,6308.5,between 5000 and 7000,77,45,353,28,42,650,30,5,6,11,4,8,0,0,0,0,0,0,0,0,No
2012-10-13,13,Oct,2012,38,1974,PhD,Single,1,0,30899.0,2574.9166666666665,between 1000 and 3000,35,0,8,0,0,24,1,2,0,3,1,6,0,0,0,0,0,0,0,0,No
2012-10-16,16,Oct,2012,51,1961,PhD,Together,0,1,63342.0,5278.5,between 5000 and 7000,48,13,118,21,10,918,21,3,3,5,8,6,0,0,0,0,1,0,0,1,Yes
2012-10-22,22,Oct,2012,48,1964,Graduation,Single,0,1,45989.0,3832.4166666666665,between 3000 and 5000,97,28,87,33,24,138,12,4,2,7,3,3,0,0,0,0,0,0,0,0,No
2013-06-04,4,Jun,2013,49,1964,Graduation,Single,1,1,18701.0,1558.4166666666667,between 1000 and 3000,95,10,2,4,6,12,10,4,0,4,2,5,0,0,0,0,0,0,0,0,No
2013-12-08,8,Dec,2013,56,1957,PhD,Single,2,1,40737.0,3394.75,between 3000 and 5000,24,0,4,0,0,11,2,1,0,2,1,8,0,0,0,0,0,0,0,0,No
2012-10-10,10,Oct,2012,33,1979,Graduation,Divorced,1,0,15287.0,1273.9166666666667,between 1000 and 3000,60,4,8,2,3,1,13,2,1,2,1,7,0,0,0,1,0,0,1,2,Yes
2013-05-22,22,May,2013,45,1968,PhD,Divorced,0,2,69674.0,5806.166666666667,between 5000 and 7000,46,11,215,41,0,554,24,3,2,10,10,5,0,0,0,0,0,0,0,0,No
2014-06-17,17,Jun,2014,44,1970,Master,Married,1,0,44159.0,3679.9166666666665,between 3000 and 5000,85,24,62,2,13,167,7,4,1,6,4,5,0,0,0,0,0,0,0,0,No
2012-11-23,23,Nov,2012,34,1978,PhD,Married,1,0,37717.0,3143.0833333333335,between 3000 and 5000,31,4,6,0,1,9,5,1,0,2,1,9,0,0,0,0,0,0,0,0,No
2013-02-03,3,Feb,2013,61,1952,Master,Together,1,1,43776.0,3648.0,between 3000 and 5000,9,3,71,2,2,177,20,6,2,4,5,8,0,0,0,0,0,0,1,1,Yes
2013-03-14,14,Mar,2013,47,1966,Master,Married,1,1,38179.0,3181.5833333333335,between 3000 and 5000,30,4,22,4,2,38,20,4,1,3,3,7,0,0,0,0,0,0,0,0,No
2014-06-26,26,Jun,2014,51,1963,Graduation,Married,0,0,80124.0,6677.0,between 5000 and 7000,47,205,398,84,84,483,241,1,7,8,3,1,0,0,0,1,0,0,0,1,Yes
2012-10-15,15,Oct,2012,42,1970,PhD,Married,1,1,38097.0,3174.75,between 3000 and 5000,70,0,35,2,1,77,69,4,2,2,3,7,0,0,0,1,0,0,1,2,Yes
2013-06-19,19,Jun,2013,43,1970,Graduation,Married,0,0,72940.0,6078.333333333333,between 5000 and 7000,13,162,298,74,149,182,116,1,3,6,3,1,0,0,0,0,0,0,0,0,No
2013-10-04,4,Oct,2013,43,1970,Graduation,Together,1,0,22070.0,1839.1666666666667,between 1000 and 3000,11,8,19,7,2,10,21,2,2,2,2,6,0,0,0,0,0,0,0,0,No
2012-09-22,22,Sep,2012,59,1953,Graduation,Single,0,0,69267.0,5772.25,between 5000 and 7000,31,95,499,44,73,778,146,2,4,5,3,7,0,0,0,0,0,0,1,1,Yes
2014-03-20,20,Mar,2014,31,1983,Master,Single,1,0,31788.0,2649.0,between 1000 and 3000,15,0,23,7,8,16,6,3,0,4,3,5,1,0,0,0,0,0,0,0,No
2014-02-04,4,Feb,2014,39,1975,PhD,Together,0,1,61905.0,5158.75,between 5000 and 7000,2,6,43,0,2,167,13,2,2,4,4,5,0,0,0,0,0,0,0,0,No
2014-04-06,6,Apr,2014,54,1960,Graduation,Married,1,1,29315.0,2442.9166666666665,between 1000 and 3000,55,8,14,2,7,13,4,4,0,4,2,6,0,0,0,0,0,0,0,0,No
2013-02-06,6,Feb,2013,50,1963,Graduation,Divorced,1,1,33378.0,2781.5,between 1000 and 3000,38,3,40,6,7,33,10,3,0,4,2,7,0,0,0,0,0,0,0,0,No
2013-09-16,16,Sep,2013,50,1963,PhD,Together,0,1,66313.0,5526.083333333333,between 5000 and 7000,86,10,99,7,22,625,7,2,3,12,6,4,0,0,0,0,0,0,0,0,No
2013-01-17,17,Jan,2013,57,1956,Graduation,Single,0,0,60714.0,5059.5,between 5000 and 7000,56,101,224,162,92,216,162,2,4,10,7,5,0,0,0,0,0,0,1,1,Yes
2014-04-30,30,Apr,2014,33,1981,Master,Together,0,0,77882.0,6490.166666666667,between 5000 and 7000,29,188,396,129,22,68,15,1,3,5,3,1,0,0,0,0,0,0,0,0,No
2013-04-02,2,Apr,2013,27,1986,PhD,Single,0,0,69867.0,5822.25,between 5000 and 7000,30,33,512,0,130,196,54,1,5,8,3,1,0,1,0,0,0,0,1,2,Yes
2013-04-21,21,Apr,2013,45,1968,Master,Divorced,0,1,63841.0,5320.083333333333,between 5000 and 7000,64,20,100,15,7,635,131,1,3,9,9,6,0,0,0,0,0,0,0,0,No
2013-02-11,11,Feb,2013,32,1981,Basic,Married,1,0,24480.0,2040.0,between 1000 and 3000,46,28,9,19,25,4,17,3,0,4,3,7,0,0,0,0,0,0,0,0,No
2012-10-25,25,Oct,2012,36,1976,Graduation,Together,0,1,51369.0,4280.75,between 3000 and 5000,84,0,79,7,11,297,182,2,2,4,8,8,0,0,0,0,0,0,0,0,No
2012-08-31,31,Aug,2012,66,1946,Graduation,Together,0,0,37760.0,3146.6666666666665,between 3000 and 5000,20,150,38,5,12,84,28,2,1,6,4,7,0,0,0,0,0,0,0,0,No
2014-03-01,1,Mar,2014,40,1974,PhD,Together,0,1,65640.0,5470.0,between 5000 and 7000,74,20,149,7,15,204,66,1,1,8,5,2,0,0,0,0,0,0,0,0,No
2014-04-17,17,Apr,2014,39,1975,Master,Married,1,1,44319.0,3693.25,between 3000 and 5000,18,0,8,0,0,26,3,2,0,3,2,5,0,0,0,0,0,0,0,0,No
2013-07-12,12,Jul,2013,39,1974,Graduation,Married,1,0,30631.0,2552.5833333333335,between 1000 and 3000,75,4,20,6,5,15,20,1,1,2,3,7,0,0,0,0,0,0,0,0,No
2013-01-29,29,Jan,2013,61,1952,Graduation,Together,0,0,75278.0,6273.166666666667,between 5000 and 7000,17,150,230,98,74,304,74,1,3,13,6,3,0,0,0,0,0,0,0,0,No
2013-01-08,8,Jan,2013,57,1956,Master,Together,1,1,50898.0,4241.5,between 3000 and 5000,88,55,242,28,114,285,135,13,2,12,6,5,0,0,0,0,0,0,0,0,No
2014-05-12,12,May,2014,48,1966,Graduation,Widow,0,0,79946.0,6662.166666666667,between 5000 and 7000,19,166,565,183,141,395,28,1,11,5,5,3,0,0,0,0,0,0,0,0,No
2013-06-13,13,Jun,2013,64,1949,Master,Divorced,0,0,35416.0,2951.3333333333335,between 1000 and 3000,62,4,81,3,3,248,51,3,1,5,7,8,0,0,0,0,0,0,0,0,No
2013-07-04,4,Jul,2013,29,1984,2n Cycle,Together,0,0,32414.0,2701.1666666666665,between 1000 and 3000,11,0,5,6,9,20,12,1,0,3,1,7,0,0,0,1,0,0,0,1,Yes
